algorithm,num_elements,order,execution_time,replication
quick,10000,random,474847,3
quick,10000,random,481187,4
quick,10000,random,476055,5
quick,10000,random,449792,6
quick,10000,random,491450,7
quick,10000,random,472131,8
quick,10000,random,516808,9
quick,10000,random,609182,10
quick,10000,random,1203874,1
quick,10000,random,450396,2
quick,10000,random,447981,3
quick,10000,random,448887,4
quick,10000,random,449491,5
quick,10000,random,450396,6
quick,10000,random,449792,7
quick,10000,random,472433,8
quick,10000,random,451604,9
quick,10000,random,477867,10
merge,10000,random,453414,1
merge,10000,random,451604,2
merge,10000,random,510469,3
merge,10000,random,479677,4
merge,10000,random,450698,5
merge,10000,random,450999,6
merge,10000,random,481791,7
merge,10000,random,450396,8
merge,10000,random,452207,9
merge,10000,random,472433,10
quick,10000,random,451603,1
quick,10000,random,474546,2
quick,10000,random,449490,3
quick,10000,random,452509,4
quick,10000,random,451604,5
quick,10000,random,450697,6
quick,10000,random,452207,7
quick,10000,random,452811,8
quick,10000,random,489942,9
quick,10000,random,453415,10
quick,10000,random,1156480,1
quick,10000,random,617936,2
quick,10000,random,455528,3
quick,10000,random,477866,4
quick,10000,random,614011,5
quick,10000,random,498393,6
quick,10000,random,498998,7
quick,10000,random,460056,8
quick,10000,random,453717,9
quick,10000,random,456434,10
merge,10000,random,456131,1
merge,10000,random,455226,2
merge,10000,random,477564,3
merge,10000,random,502318,4
merge,10000,random,457943,5
merge,10000,random,456132,6
merge,10000,random,479376,7
merge,10000,random,457339,8
merge,10000,random,476659,9
merge,10000,random,466093,10
quick,10000,random,468509,1
quick,10000,random,476658,2
quick,10000,random,482697,3
quick,10000,random,457641,4
quick,10000,random,528279,5
quick,10000,random,469414,6
quick,10000,random,463981,7
quick,10000,random,492055,8
quick,10000,random,462471,9
quick,10000,random,479678,10
quick,10000,random,1210213,1
quick,10000,random,451905,2
quick,10000,random,453113,3
quick,10000,random,472734,4
quick,10000,random,466999,5
quick,10000,random,521337,6
quick,10000,random,554543,7
quick,10000,random,491149,8
quick,10000,random,496885,9
quick,10000,random,470018,10
merge,10000,random,473640,1
merge,10000,random,475150,2
merge,10000,random,475753,3
merge,10000,random,518016,4
merge,10000,random,473338,5
merge,10000,random,463980,6
merge,10000,random,463376,7
merge,10000,random,494771,8
merge,10000,random,474848,9
merge,10000,random,474244,10
quick,10000,random,476357,1
quick,10000,random,473037,2
quick,10000,random,495074,3
quick,10000,random,493866,4
quick,10000,random,472432,5
quick,10000,random,473640,6
quick,10000,random,495979,7
quick,10000,random,473640,8
quick,10000,random,472735,9
quick,10000,random,514393,10
quick,10000,random,1197232,1
quick,10000,random,471829,2
quick,10000,random,470018,3
quick,10000,random,527072,4
quick,10000,random,473943,5
quick,10000,random,471527,6
quick,10000,random,495073,7
quick,10000,random,470923,8
quick,10000,random,470621,9
quick,10000,random,473037,10
merge,10000,random,469414,1
merge,10000,random,469716,2
merge,10000,random,484206,3
merge,10000,random,471225,4
merge,10000,random,471527,5
merge,10000,random,490847,6
merge,10000,random,492960,7
merge,10000,random,470621,8
merge,10000,random,470923,9
merge,10000,random,474546,10
quick,10000,random,470923,1
quick,10000,random,462471,2
quick,10000,random,460056,3
quick,10000,random,533713,4
quick,10000,random,460659,5
quick,10000,random,502017,6
quick,10000,random,491451,7
quick,10000,random,492054,8
quick,10000,random,491753,9
quick,10000,random,481187,10
quick,100,ordered,4830,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3018,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,3018,5
merge,100,ordered,3019,6
merge,100,ordered,12679,7
merge,100,ordered,3321,8
merge,100,ordered,3018,9
merge,100,ordered,14188,10
quick,100,ordered,2717,1
quick,100,ordered,3018,2
quick,100,ordered,11472,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3019,6
quick,100,ordered,3018,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3623,1
quick,100,ordered,3018,2
quick,100,ordered,2717,3
quick,100,ordered,3019,4
quick,100,ordered,3018,5
quick,100,ordered,11471,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2716,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,3019,3
quick,100,ordered,3019,4
quick,100,ordered,2716,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3320,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2716,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,3019,8
merge,100,ordered,2717,9
merge,100,ordered,3018,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2716,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,3019,5
merge,100,ordered,3018,6
merge,100,ordered,3019,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,3018,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3018,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,3019,7
merge,100,ordered,3019,8
merge,100,ordered,2716,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,3019,4
quick,100,ordered,3019,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3623,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3018,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,12980,7
merge,100,ordered,3623,8
merge,100,ordered,3018,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,11169,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3320,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2716,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2716,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3623,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3018,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,3018,3
merge,100,ordered,3019,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3622,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,3019,3
merge,100,ordered,2717,4
merge,100,ordered,3018,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,3018,8
merge,100,ordered,3019,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3018,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,2717,9
quick,100,ordered,3018,10
quick,100,ordered,3623,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,3019,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2716,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,12679,4
quick,100,ordered,3321,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,11471,9
quick,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,3019,4
merge,100,ordered,3019,5
merge,100,ordered,3019,6
merge,100,ordered,2716,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
quick,100,ordered,3924,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,2716,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,3018,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,3019,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3925,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2716,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3018,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
quick,100,ordered,3924,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,3018,7
quick,100,ordered,2717,8
quick,100,ordered,5434,9
quick,100,ordered,3018,10
quick,100,ordered,3924,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,2716,4
quick,100,ordered,11471,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,3019,4
quick,100,ordered,3018,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2716,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,3019,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,3018,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3018,5
quick,100,ordered,3019,6
quick,100,ordered,3019,7
quick,100,ordered,3018,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
quick,100,ordered,3321,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
merge,100,ordered,3019,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,2716,4
merge,100,ordered,3019,5
merge,100,ordered,3018,6
merge,100,ordered,2717,7
merge,100,ordered,12679,8
merge,100,ordered,2717,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,17206,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,12075,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,11471,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
merge,100,ordered,2717,1
merge,100,ordered,3019,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,12981,6
merge,100,ordered,3623,7
merge,100,ordered,2717,8
merge,100,ordered,14791,9
merge,100,ordered,3019,10
quick,100,ordered,3019,1
quick,100,ordered,11472,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,3018,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,3019,7
merge,100,ordered,3019,8
merge,100,ordered,3018,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,3018,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2716,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,3018,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3924,1
quick,100,ordered,2717,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3623,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2716,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
quick,100,ordered,3320,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2716,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,12679,6
merge,100,ordered,3623,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,11471,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3018,10
quick,100,ordered,3019,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,3018,7
merge,100,ordered,3019,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,3019,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3018,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3622,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,3019,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2716,9
quick,100,ordered,2717,10
quick,100,ordered,3622,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,3018,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,3018,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,3018,8
quick,100,ordered,2717,9
